,price,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,parking,Lift,Price_sqft
4445,4000000,950,28.503955,77.384451,2,2,2,,,4210.526316
4446,3900000,850,28.6441755,77.336519,2,2,,,,4588.235294
4447,3700000,1260,28.62623867,77.43732343,2,2,,,,2936.507937
4448,9500000,1735,28.394307,76.9700484,3,3,,,,5475.504323
4449,5000000,1280,28.647852,77.384508,3,2,,1,,3906.25
4450,8500000,1600,28.3748149,77.3195231,3,2,,1,,5312.5
4451,4540000,1105,28.577868,77.48322,2,2,4,,,4108.597285
4452,4800000,1157,28.64364243,77.34532166,2,2,2,,,4148.660328
4453,4800000,1157,28.643642,77.34532,2,2,2,,,4148.660328
4454,6000000,720,28.6437912,77.11283875,2,2,,,,8333.333333
4455,3900000,1267,28.604884,77.425914,3,2,3,,,3078.137332
4456,2730000,840,28.6464362,77.4743766,2,2,,,,3250
4457,5000000,1040,28.6358105,77.3739109,2,2,,,,4807.692308
4458,9550000,1960,28.470013,77.523315,3,3,,,,4872.44898
4459,2800000,750,28.4150217,76.9103909,2,2,1,,,3733.333333
4460,3800000,1114,28.432094,77.506766,2,2,,,,3411.131059
4461,6000000,1100,28.49691391,77.16525269,3,2,2,,,5454.545455
4462,7000000,1250,28.65356432,77.35214287,2,2,2,,,5600
4463,4200000,800,28.68249512,77.26712799,2,2,1,,,5250
4464,5000000,1320,28.619028,77.425972,3,3,3,,2,3787.878788
4465,6500000,1550,28.6452824,77.3621025,3,2,,,,4193.548387
4466,3500000,1100,28.65933,77.479254,3,2,2,1,,3181.818182
4467,2800000,858,28.658647,77.4757,2,2,3,,,3263.403263
4468,2600000,567,28.26215,77.083519,2,2,2,,,4585.537919
4469,4500000,970,28.646286,77.406051,2,2,4,1,3,4639.175258
4470,4000000,1050,28.508557,77.5341136,2,2,,,,3809.52381
4471,4000000,1260,28.517742,77.529334,2,2,3,,,3174.603175
4472,3700000,1100,28.678905,77.48529753,2,2,3,,,3363.636364
4473,13900000,2100,28.383489,77.020563,3,4,,,,6619.047619
4474,4100000,890,28.51183419,77.41127367,2,2,3,,,4606.741573
4475,6000000,1425,28.609898,77.436343,3,3,3,,,4210.526316
4476,3600000,810,28.57642174,77.45531464,2,2,2,,,4444.444444
4477,13500000,1200,28.5538385,77.2740986,2,2,2,1,0,11250
4478,5400000,1110,28.45358086,77.55622101,3,2,3,,,4864.864865
4479,6000000,1195,28.549346,77.37758773,2,2,2,,,5020.920502
4480,3200000,950,28.6701035,77.4724725,2,2,,,,3368.421053
4481,11500000,1885,28.56853,77.3904,3,3,,,,6100.795756
4482,4500000,1100,28.68176651,77.36365509,3,2,,,,4090.909091
4483,4390000,900,28.6452824,77.3621025,2,2,,,,4877.777778
4484,3300000,648,28.5771809,77.0776363,2,2,1,1,,5092.592593
4485,4500000,1375,28.6496737,77.491428,3,2,,1,,3272.727273
4486,8600000,1500,28.42240685,77.29241014,3,2,3,,,5733.333333
4487,4000000,1025,28.419868,77.341057,2,2,2,2,,3902.439024
4488,9000000,1400,28.63684824,77.367891,3,3,,,,6428.571429
4489,3200000,1200,28.6671374,77.4677945,3,2,,1,,2666.666667
4490,4500000,762,28.63855052,77.37532139,2,2,1,,,5905.511811
4491,5800000,1430,28.603156,77.450278,3,2,,,,4055.944056
4492,3900000,780,28.6446455,77.3645325,2,2,,,,5000
4493,4500000,1350,28.5329,77.407621,2,2,1,,,3333.333333
4494,5000000,1425,28.7037771,77.43274642,3,2,4,,,3508.77193
4495,6500000,1500,28.6632665,77.3844874,3,2,,,,4333.333333
4496,6000000,1205,28.6435565,77.3827129,3,2,,1,,4979.253112
4497,7500000,1385,28.6530535,77.3493764,3,2,2,,,5415.162455
4498,6500000,900,28.5315337,77.216852,3,2,,,,7222.222222
4499,8500000,1840,28.413784,76.935259,3,3,2,1,,4619.565217
4500,19000000,3200,28.6853926,77.364315,5,4,,,,5937.5
4501,12000000,2025,28.448734,76.971233,3,3,3,,,5925.925926
4502,12600000,1999,28.474835,76.977341,3,3,,,,6303.151576
4503,9500000,1551,28.4215541,77.0780609,4,3,,,,6125.080593
4504,10000000,1170,28.6773738,77.2087154,3,3,,,,8547.008547
4505,30000000,5200,28.62877274,77.29536438,8,7,,,,5769.230769
4506,6700000,1170,28.46668243,76.99972534,3,2,2,,,5726.495726
4507,12500000,2000,28.6654924,77.3297195,4,3,,,,6250
4508,3700000,700,28.5952009,77.3364575,3,2,,,,5285.714286
4509,11000000,1200,28.4189002,77.1008473,3,3,3,,,9166.666667
4510,15000000,1800,28.45782958,77.07473288,3,2,1,,2,8333.333333
4511,8500000,1050,28.71089935,77.15930176,2,2,2,1,,8095.238095
4512,6500000,1130,28.56902615,77.39297,2,2,,,,5752.212389
4513,6500000,516,28.48120499,77.0089035,3,4,3,,,12596.89922
4514,8000000,1080,28.37585068,77.30619049,4,4,2,,,7407.407407
4515,12000000,2743,28.413784,76.935259,4,5,3,,,4374.772147
4516,9000000,1640,28.548787,77.346032,3,3,,,,5487.804878
4517,4400000,1040,28.5028911,77.4257,2,2,2,1,,4230.769231
4518,8800000,900,28.6473168,77.1590517,3,2,,,,9777.777778
4519,3500000,850,28.657657,77.44945,2,2,,,,4117.647059
4520,4600000,850,28.643642,77.34532,2,2,1,2,,5411.764706
4521,5000000,900,28.6508286,77.3713991,3,3,,,,5555.555556
4522,11000000,1100,28.56112455,77.05152358,2,2,,,,10000
4523,4500000,1400,28.4785059,77.5422587,3,2,,,,3214.285714
4524,3200000,550,28.64528275,77.36209869,2,2,,,,5818.181818
4525,3070000,1049,28.368101,77.3721674,2,2,2,,,2926.596759
4526,14500000,1350,28.57969726,77.07693977,3,2,2,,,10740.74074
4527,17000000,2500,28.4722984,77.0451025,3,3,2,1,,6800
4528,8500000,1300,28.4111861,77.0497084,2,2,3,1,,6538.461538
4529,7000000,1380,28.646286,77.406051,3,3,,,,5072.463768
4530,4700000,1399,28.49544,77.536555,3,3,3,,,3359.54253
4531,2500000,1000,28.7379055,77.2673645,2,2,1,,,2500
4532,6000000,1150,28.6493479,77.3696259,2,2,,,,5217.391304
4533,9000000,1450,28.465525,77.0171795,5,3,2,,0,6206.896552
4534,11000000,1400,28.4412025,77.0785644,3,3,,,,7857.142857
4535,2100000,650,28.3808045,77.3721015,2,2,2,,,3230.769231
4536,7000000,1485,28.6428477,77.3826371,3,2,,,,4713.804714
4537,7800000,1465,28.53208958,77.3784309,3,3,2,,,5324.232082
4538,8500000,1650,28.65402929,77.35300277,3,3,3,1,2,5151.515152
4539,4300000,810,28.68539238,77.36431122,2,2,1,,,5308.641975
4540,8000000,1425,28.6420559,77.323499,3,2,,,,5614.035088
4541,11500000,1800,28.4722984,77.0451025,3,3,,,,6388.888889
4542,28500000,2000,28.57287598,77.2229538,3,3,2,2,,14250
4543,7200000,1700,28.46103793,77.50762733,3,4,3,,,4235.294118
4544,6000000,750,28.453141,77.0329014,2,2,,,,8000
4545,6000000,900,28.56657791,77.34102631,2,2,3,,,6666.666667
4546,3900000,1270,28.6297895,77.4338883,2,2,3,1,,3070.866142
4547,3000000,890,28.5827633,77.44122092,2,2,3,,,3370.786517
4548,8000000,1495,28.502597,77.428742,3,2,3,1,2,5351.170569
4549,3900000,650,28.4997315,77.2869761,2,2,1,1,,6000
4550,3290000,700,28.6350245,77.3531655,2,2,,1,,4700
4551,4700000,1400,28.400922,77.51969,3,2,3,,,3357.142857
4552,4220000,800,28.6441755,77.336519,2,2,,,,5275
4553,13000000,1300,28.70363617,77.12671661,3,3,,,,10000
4554,4300000,1145,28.581754,77.44078,2,2,3,,,3755.458515
4555,6000000,950,28.635968,77.269558,2,2,,,,6315.789474
4556,3100000,1000,28.704924,77.43330743,2,2,3,,,3100
4557,6000000,1130,28.6402995,77.369307,2,2,,,,5309.734513
4558,3500000,799,28.32519614,77.535202,2,2,2,,,4380.475594
4559,9800000,1960,28.393665,76.962842,3,3,4,,,5000
4560,11200000,1850,28.479258,77.07998,3,2,5,1,2,6054.054054
4561,3600000,1106,28.5827633,77.44122092,2,2,3,,,3254.972875
4562,3000000,915,28.5329,77.407621,2,2,3,2,,3278.688525
4563,4500000,975,28.6390982,77.412377,2,2,,,,4615.384615
4564,2900000,965,28.728555,77.337353,2,2,2,,,3005.181347
4565,6000000,1425,28.64934731,77.36962891,2,2,2,,,4210.526316
4566,7000000,1300,28.67942749,77.35153898,2,2,2,2,,5384.615385
4567,9000000,1800,28.4460523,76.9772858,3,4,4,1,,5000
4568,8100000,1664,28.594127,77.38197233,3,3,4,1,3,4867.788462
4569,4500000,700,28.6171627,77.07132721,2,2,2,,,6428.571429
4570,4500000,1164,28.47722356,77.55106462,2,2,,1,,3865.979381
4571,3750000,1125,28.5859957,77.4338341,2,2,,,,3333.333333
4572,3700000,900,28.64579201,77.38565063,2,2,2,,,4111.111111
4573,5000000,973,28.508273,77.40897616,2,2,2,,,5138.746146
4574,8000000,1435,28.55773536,77.38876828,3,2,3,1,3,5574.912892
4575,18000000,1550,28.44681659,77.09379198,3,3,,,,11612.90323
4576,4200000,1050,28.644894,77.35968,2,2,2,,,4000
4577,3600000,855,28.63306427,77.03317261,3,2,2,2,,4210.526316
4578,6800000,950,28.66287399,77.09776702,2,2,,,,7157.894737
4579,9000000,2400,28.4516629,77.558458,4,4,2,,,3750
4580,6800000,1200,28.6508286,77.3713991,3,3,,,,5666.666667
4581,7500000,1350,28.55281113,77.37276525,3,2,,,,5555.555556
4582,9500000,1480,28.63527193,77.37039464,3,2,,,,6418.918919
4583,5100000,1075,28.49544772,77.40102766,2,2,3,,,4744.186047
4584,7500000,1330,28.37871,77.0421,2,2,3,,,5639.097744
4585,6000000,1250,28.3748149,77.3195231,3,2,,3,0,4800
4586,4500000,1195,28.593029,77.45727254,3,2,3,,,3765.690377
4587,5200000,1265,28.505584,77.410762,3,2,3,,,4110.671937
4588,3500000,1005,28.474501,77.553187,2,2,,,,3482.587065
4589,17000000,1700,28.52018547,77.17916107,6,6,2,,,10000
4590,13500000,2150,28.437583,76.946194,3,3,5,,,6279.069767
4591,3900000,1000,28.685969,77.3508975,2,2,1,,,3900
4592,3000000,870,28.6148469,77.0678768,2,2,,,,3448.275862
4593,11000000,550,28.68790436,77.28634644,4,4,3,,,20000
4594,4400000,1045,28.505584,77.410762,2,2,,,,4210.526316
4595,4500000,900,28.533459,77.211529,2,2,1,,,5000
4596,8000000,1260,28.39846039,76.94107819,2,2,2,,,6349.206349
4597,5500000,1465,28.605958,77.444512,3,3,,,,3754.266212
4598,4000000,1300,28.4737346,77.5413219,3,2,,,,3076.923077
4599,40000000,6000,28.386595,77.0605754,5,8,,,,6666.666667
4600,26000000,3500,28.5732554,77.3358001,6,6,,,,7428.571429
4601,4000000,900,28.6493479,77.3696259,2,2,,,,4444.444444
4602,3650000,675,28.34581375,77.32639313,2,2,2,1,,5407.407407
4603,3100000,630,28.289041,77.064597,2,2,2,1,2,4920.634921
4604,3000000,840,28.691782,77.32970428,2,2,1,,0,3571.428571
4605,3200000,850,28.694197,77.329295,3,2,,,,3764.705882
4606,6000000,1350,28.4783175,77.5185449,4,3,,,,4444.444444
4607,5000000,1550,28.728555,77.337353,3,3,4,2,2,3225.806452
4608,4500000,800,28.6844555,77.1539595,2,2,1,3,0,5625
4609,8500000,1650,28.641779,77.3502969,3,3,,,,5151.515152
4610,6500000,1815,28.5028971,77.526218,3,3,,2,,3581.267218
4611,3000000,600,28.4781401,77.0017835,2,2,1,1,1,5000
4612,11500000,1000,28.7128598,77.1504137,3,2,1,,,11500
4613,9500000,1490,28.3638276,76.9793108,3,3,3,1,,6375.838926
4614,3500000,850,28.6895689,77.3386129,2,2,,1,,4117.647059
4615,5500000,1725,28.6297895,77.4338883,3,2,,,,3188.405797
4616,6500000,540,28.6696434,77.06464386,3,3,2,1,,12037.03704
4617,4600000,1290,28.681767,77.38801,3,2,,1,,3565.891473
4618,8000000,1500,28.52018547,77.17916107,4,3,2,,,5333.333333
4619,5600000,1400,28.57223,77.474898,3,3,,,,4000
4620,6500000,1080,28.63684824,77.367891,2,2,2,,,6018.518519
4621,6600000,1645,28.4037258,76.9530272,3,3,2,1,,4012.158055
4622,5800000,1767,28.47707176,77.54679108,3,3,3,,,3282.399547
4623,5000000,1092,28.58840773,77.39819856,2,2,3,,,4578.754579
4624,7900000,917,28.4178669,77.0512457,2,2,4,,,8615.049073
4625,3700000,1150,28.70042147,77.4281647,2,2,,,,3217.391304
4626,3000000,900,28.5165195,77.523298,2,2,,,,3333.333333
4627,3000000,850,28.64528275,77.36209869,2,2,1,,,3529.411765
4628,12000000,890,28.6703529,77.1963789,5,4,2,2,0,13483.14607
4629,6200000,1107,28.6420559,77.323499,2,2,,,,5600.722674
4630,28000000,3767,28.485303,77.50067,5,5,,,,7432.970534
4631,4500000,1025,28.568658,77.324739,2,2,2,,,4390.243902
4632,11500000,1000,28.73028639,77.150781,2,2,3,3,,11500
4633,15000000,2290,28.42155457,77.07806396,3,4,2,,,6550.218341
4634,4000000,1080,28.6477115,77.428679,3,3,1,,,3703.703704
4635,3000000,840,28.6784878,77.518043,2,2,,,,3571.428571
4636,15500000,2340,28.647504,77.348773,4,4,4,,2,6623.931624
4637,6500000,1250,28.423592,77.487914,2,2,4,1,,5200
4638,5000000,1020,28.6805935,77.277099,3,2,2,,0,4901.960784
4639,4800000,1250,28.41669089,77.35491947,2,2,2,,,3840
4640,11200000,1740,28.407361,76.93426176,3,3,3,1,3,6436.781609
4641,3700000,765,28.62176704,77.05584717,2,2,2,,,4836.601307
4642,5700000,1074,28.56452626,77.38370883,2,2,4,1,2,5307.26257
4643,6000000,1543,28.605958,77.444512,3,3,,,,3888.52884
4644,3400000,1100,28.455585,77.505504,2,2,3,,,3090.909091
4645,5600000,1300,28.583929,77.40663,3,2,,,,4307.692308
4646,11000000,1000,28.6310374,77.3007225,2,2,2,2,0,11000
4647,6100000,1430,28.5859957,77.4338341,3,2,,,,4265.734266
4648,17500000,1700,28.73383141,77.0621109,3,3,2,,,10294.11765
4649,14000000,1800,28.41492,77.035907,4,4,,,,7777.777778
4650,3800000,1010,28.400922,77.51969,2,2,3,,,3762.376238
4651,5800000,1200,28.64528275,77.36209869,3,3,2,,,4833.333333
4652,9500000,1200,28.6334877,77.08435059,3,3,3,,,7916.666667
4653,3600000,800,28.50693703,77.20652771,2,2,1,,,4500
4654,10000000,1660,28.39124238,76.9528535,3,2,3,,,6024.096386
4655,10800000,1893,28.283756,77.079837,2,2,,,,5705.229794
4656,3500000,1144,28.69814491,77.43128967,2,2,3,4,2,3059.440559
4657,2950000,800,28.70199,77.410904,2,2,,,,3687.5
4658,8500000,1450,28.3824895,76.9823169,3,3,4,2,,5862.068966
4659,6000000,1576,28.41067606,77.3460253,3,2,3,,,3807.106599
4660,4900000,1000,28.634228,77.354869,2,2,,,,4900
4661,6500000,1628,28.4096109,76.9141943,3,3,4,1,,3992.628993
4662,30000000,6500,28.409428,77.038639,5,6,2,,,4615.384615
4663,14300000,2100,28.6420559,77.323499,3,3,,,,6809.52381
4664,3000000,1100,28.742091,77.272234,3,2,,,,2727.272727
4665,3700000,1025,28.700401,77.427692,2,2,2,,,3609.756098
4666,2500000,850,28.62658882,77.45065308,2,2,1,,,2941.176471
4667,10000000,1650,28.473971,76.965569,3,3,3,,,6060.606061
4668,12000000,1623,28.63754531,77.3648601,3,3,2,,,7393.715342
4669,4000000,1075,28.60483,77.434908,2,2,1,1,,3720.930233
4670,5000000,1075,28.6493479,77.3696259,2,2,,,,4651.162791
4671,7500000,900,28.65373611,77.28655243,3,2,2,,,8333.333333
4672,3700000,965,28.56865,77.475429,2,2,4,,2,3834.196891
4673,5500000,1300,28.612768,77.387131,3,2,2,,,4230.769231
4674,10200000,1337,28.64334869,77.12055969,3,2,1,,,7629.020194
4675,2300000,840,28.6336095,77.4713825,2,2,,,,2738.095238
4676,3200000,750,28.6493479,77.3696259,2,2,,,,4266.666667
4677,4280000,1070,28.505584,77.410762,2,2,2,1,,4000
4678,14500000,1580,28.534098,77.01872534,2,2,2,2,2,9177.21519
4679,4500000,1200,28.69530487,77.33018494,2,2,2,1,,3750
4680,5500000,950,28.5813905,77.0271065,5,3,2,,,5789.473684
4681,4400000,1185,28.579593,77.445197,2,2,3,1,,3713.080169
4682,3400000,800,28.6493479,77.3696259,2,2,,,,4250
4683,2800000,650,28.6452824,77.3621025,2,2,1,1,,4307.692308
4684,5200000,1469,28.605956,77.450468,3,2,5,,,3539.823009
4685,3500000,900,28.685969,77.3508975,2,2,,1,,3888.888889
4686,3800000,1100,28.477342,77.5529344,2,2,,,,3454.545455
4687,30000000,3660,28.4283324,77.0438836,4,4,,,,8196.721311
4688,22500000,2400,28.48860741,77.08190918,3,4,2,,,9375
4689,3900000,850,28.651605,77.352842,2,2,1,,,4588.235294
4690,42000000,4600,28.5301479,77.0164465,4,5,4,,,9130.434783
4691,11000000,2475,28.588371,77.400313,4,4,4,,,4444.444444
4692,6500000,1595,28.5827633,77.44122092,3,3,3,1,2,4075.23511
4693,4000000,995,28.7040534,77.4373305,2,2,3,,,4020.100503
4694,4200000,1070,28.589681,77.458401,2,2,,402,,3925.233645
4695,3000000,855,28.5906689,77.45786265,2,2,2,,,3508.77193
4696,4000000,1250,28.689743,77.4199179,2,2,,,,3200
4697,5500000,1135,28.58731051,77.39590178,2,2,4,,,4845.814978
4698,2250000,800,28.70199,77.410904,2,2,2,,,2812.5
4699,5700000,1450,28.34461403,77.33087921,3,2,2,,,3931.034483
4700,3900000,1199,28.707505,77.42157217,3,2,2,,,3252.710592
4701,9000000,1850,28.3929103,76.9589066,3,2,,,,4864.864865
4702,10800000,1020,28.7248146,77.1342627,2,2,2,,,10588.23529
4703,3500000,830,28.399675,77.3023545,2,2,,,,4216.86747
4704,14000000,1800,28.386595,77.0605754,4,3,,,,7777.777778
4705,4700000,1085,28.646509,77.38148828,2,2,2,,,4331.797235
4706,11500000,2177,28.5081375,77.008965,3,3,,,,5282.498852
4707,8900000,1790,28.3929103,76.9589066,3,4,,,,4972.067039
4708,4300000,700,28.63883972,77.34054565,3,2,1,,,6142.857143
4709,4700000,700,28.63040122,77.11637604,2,2,2,1,,6714.285714
4710,19500000,2415,28.400043,77.054707,4,4,3,,,8074.534161
4711,3200000,1000,28.457506,77.566286,2,2,2,2,,3200
4712,7900000,1525,28.660445,77.404804,3,3,3,1,,5180.327869
4713,8200000,1380,28.56458645,77.39876351,2,2,4,1,,5942.028986
4714,4550000,1040,28.591408,77.38849587,2,2,1,1,1,4375
4715,3800000,675,28.561072,77.0479431,2,2,1,,,5629.62963
4716,2500000,933,28.72199885,77.447746,2,2,2,1,2,2679.528403
4717,2900000,700,28.6212883,77.05307007,2,2,2,,,4142.857143
4718,8800000,1530,28.35911846,76.975628,2,2,3,1,2,5751.633987
4719,3000000,720,28.60004616,77.47114563,2,2,1,,,4166.666667
4720,3500000,995,28.51140625,77.5182632,2,2,2,1,,3517.58794
4721,3000000,1000,28.37481499,77.31952667,2,2,,,,3000
4722,17000000,2460,28.35895365,76.971587,3,3,,,,6910.569106
4723,5500000,1125,28.679009,77.34929514,2,2,4,,,4888.888889
4724,4630000,1557,28.41086241,77.35251455,3,3,,,,2973.667309
4725,9800000,1775,28.6865959,77.3729515,3,3,,,,5521.126761
4726,7500000,1485,28.447828,76.970377,3,3,3,,,5050.505051
4727,5200000,900,28.5665785,77.3410271,2,2,1,,,5777.777778
4728,5600000,1150,28.574637,77.388803,2,2,3,,,4869.565217
4729,7000000,1690,28.3981,76.93333,3,3,,1,,4142.011834
4730,6500000,1175,28.56902615,77.39297,2,2,,,,5531.914894
4731,11000000,1508,28.41492,77.035907,3,3,,,,7294.429708
4732,2800000,1050,28.728555,77.337353,2,2,3,,,2666.666667
4733,3600000,980,28.287841,77.069336,2,2,2,,,3673.469388
4734,6500000,1742,28.517742,77.529334,3,3,3,,,3731.343284
4735,6000000,1200,28.6493479,77.3696259,3,2,,,,5000
4736,6000000,1592,28.505584,77.410762,3,3,3,1,,3768.844221
4737,3500000,800,28.641779,77.3502969,2,2,,1,,4375
4738,6990000,1100,28.5960598,77.00378418,4,2,2,,,6354.545455
4739,11500000,1545,28.4372909,77.0235049,3,4,,,,7443.365696
4740,5000000,1405,28.70336119,77.42396147,3,2,,,,3558.718861
4741,7500000,1304,28.66520769,77.37425367,2,2,,,,5751.533742
4742,32000000,1600,28.5573161,77.2422741,3,3,,,,20000
4743,7460000,1446,28.594127,77.38197233,3,2,,,,5159.059474
4744,6500000,1278,28.58874861,77.40615053,2,2,,1,,5086.071987
4745,4000000,720,28.484771,77.028653,2,2,1,2,1,5555.555556
4746,5800000,1150,28.5859957,77.4338341,3,2,,,,5043.478261
4747,3500000,1200,28.635527,77.48123,3,2,,2,,2916.666667
4748,8000000,1300,28.5211335,77.257881,3,2,,,,6153.846154
4749,5900000,1565,28.5073636,77.4091,3,3,,,,3769.968051
4750,4000000,1267,28.604884,77.425914,3,2,3,1,,3157.063931
4751,2580000,845,28.390701,77.3408206,3,2,2,750,2,3053.254438
4752,2100000,800,28.7379052,77.2673675,2,2,,,,2625
4753,4600000,850,28.643642,77.34532,2,2,,,,5411.764706
4754,6500000,1350,28.5028971,77.526218,3,2,,,,4814.814815
4755,2500000,540,28.6212874,77.0530735,3,2,1,2,,4629.62963
4756,5000000,1300,28.562293,77.447364,3,3,,,,3846.153846
4757,5000000,950,28.4524215,77.317156,3,2,,1,,5263.157895
4758,6000000,900,28.65373611,77.28655243,2,2,1,,,6666.666667
4759,21500000,2700,28.4354498,77.089998,4,4,4,,,7962.962963
4760,3900000,985,28.60483,77.434908,2,2,2,1,2,3959.390863
4761,12500000,1710,28.44501114,76.95844269,3,2,3,,,7309.94152
4762,5100000,800,28.57759857,77.10581207,3,2,1,,,6375
4763,10000000,900,28.6193161,77.03326416,4,2,1,,,11111.11111
4764,4500000,799,28.657742,77.361477,2,2,2,,,5632.04005
4765,6000000,1470,28.66288,77.47096,3,3,2,1,2,4081.632653
4766,6000000,1895,28.6244715,77.4383996,4,3,4,3,2,3166.226913
4767,4900000,970,28.646286,77.406051,2,2,,1,,5051.546392
4768,11800000,1200,28.60270721,77.32156041,3,2,,1,,9833.333333
4769,8700000,1100,28.51349498,77.03657993,2,2,1,,,7909.090909
4770,4500000,977,28.65005875,77.36593628,3,2,1,,,4605.93654
4771,8000000,2100,28.362361,77.3353025,3,2,,1,0,3809.52381
4772,5000000,990,28.420952,76.910875,2,2,,,,5050.505051
4773,5500000,950,28.61802864,77.0409317,3,2,2,,,5789.473684
4774,8500000,1400,28.4868994,77.0154049,3,4,,,,6071.428571
4775,3700000,895,28.605958,77.444512,2,2,3,,,4134.078212
4776,5800000,1115,28.57204228,77.39106873,2,2,4,,,5201.793722
4777,9500000,1700,28.661088,77.372566,3,2,3,,,5588.235294
4778,4000000,1265,28.309616,77.55859,2,2,4,,,3162.055336
4779,4500000,1492,28.3633371,77.34902797,2,2,3,1,2,3016.085791
4780,3200000,1000,28.63576889,77.43379974,2,2,1,2,,3200
4781,6700000,1400,28.6467392,77.3709475,3,2,,,,4785.714286
4782,4650000,800,28.387228,77.058217,3,3,,,,5812.5
4783,3000000,825,28.685969,77.3508975,2,2,,,,3636.363636
4784,11000000,1525,28.5750243,77.3803,3,2,,,,7213.114754
4785,3500000,1150,28.62804,77.437809,2,2,,,,3043.478261
4786,5800000,780,28.6642704,77.11408234,2,2,1,1,0,7435.897436
4787,5800000,1660,28.70203629,77.41841518,3,2,1,,,3493.975904
4788,3800000,1108,28.707505,77.42157217,2,2,,,,3429.602888
4789,4700000,1000,28.6500637,77.3637503,3,3,1,,,4700
4790,7000000,1300,28.6467392,77.3709475,3,2,,,,5384.615385
4791,2580000,645,28.36791992,77.34594727,3,2,2,1050,2,4000
4792,4000000,1299,28.707505,77.42157217,3,2,1,,,3079.291763
4793,5000000,1265,28.505584,77.410762,3,2,4,1,,3952.56917
4794,10300000,1550,28.447494,76.954822,3,3,3,2,1,6645.16129
4795,4600000,950,28.643543,77.350569,2,2,2,1,2,4842.105263
4796,9000000,1350,28.283682,77.047379,2,2,2,1,,6666.666667
4797,4700000,1350,28.605958,77.444512,2,2,4,,,3481.481481
4798,3350000,950,28.591866,77.360682,2,2,1,,1,3526.315789
4799,18000000,2315,28.43157936,77.03524427,4,4,2,2,2,7775.37797
4800,5500000,1097,28.4952463,76.9853854,2,2,,,,5013.673655
4801,6800000,1435,28.53208958,77.3784309,2,2,2,1,3,4738.675958
4802,6700000,1200,28.646288,77.364534,3,3,3,,,5583.333333
4803,10000000,1940,28.49227,76.987233,3,3,,,,5154.639175
4804,1900000,540,28.6193161,77.03326416,2,2,,,,3518.518519
4805,4750000,1075,28.64543818,77.38460016,2,2,3,1,3,4418.604651
4806,5200000,1280,28.65946264,77.47263311,3,2,2,1,2,4062.5
4807,4500000,1000,28.6212874,77.0530735,3,2,,,,4500
4808,4900000,1190,28.61297185,77.45642403,3,2,3,,,4117.647059
4809,4500000,1200,28.63626099,77.43376923,3,2,2,1,,3750
4810,5500000,1220,28.53208958,77.3784309,2,2,3,,,4508.196721
4811,4600000,1500,28.678905,77.48529753,3,2,3,1,3,3066.666667
4812,2400000,675,28.5204894,77.1729676,2,2,1,1,0,3555.555556
4813,9000000,1152,28.631237,77.1473146,2,2,,,,7812.5
4814,7500000,1230,28.371015,76.944353,2,2,2,,,6097.560976
4815,8500000,1000,28.5733101,77.044843,3,3,,,,8500
4816,4000000,805,28.63464355,77.04903412,3,2,2,1,1,4968.944099
4817,8000000,1725,28.4460523,76.9772858,3,3,,,,4637.681159
4818,6000000,1650,28.4783175,77.5185449,3,3,,,,3636.363636
4819,4500000,1326,28.694223,77.4519,3,2,2,,,3393.665158
4820,7500000,1620,28.42443657,77.0982132,3,2,4,,,4629.62963
4821,7050000,1200,28.6212655,77.364423,3,3,,,,5875
4822,3500000,950,28.638572,77.4308515,2,2,5,2,2,3684.210526
4823,3000000,600,28.64328003,77.33624268,2,2,1,,,5000
4824,4000000,1050,28.5776346,77.3951,3,2,3,1,1,3809.52381
4825,14000000,1800,28.60785294,76.99234009,3,3,,,,7777.777778
4826,10000000,1000,28.454191,77.0837996,2,2,,,,10000
4827,6000000,1267,28.652913,77.423591,6,2,,,,4735.595896
4828,4500000,900,28.6148469,77.0678768,3,2,3,,,5000
4829,3800000,1010,28.400922,77.51969,2,2,3,,,3762.376238
4830,4000000,804,28.6697197,77.33370209,2,2,1,,,4975.124378
4831,6000000,1100,28.427434,77.1708549,3,2,,,,5454.545455
4832,6200000,1325,28.532778,77.377052,3,2,2,1,2,4679.245283
4833,5500000,1082,28.574637,77.388803,2,2,,,,5083.179298
4834,14000000,1570,28.4600879,77.044922,3,3,,,,8917.197452
4835,2950000,895,28.70886224,77.42290529,2,2,,,,3296.089385
4836,3800000,1108,28.707505,77.42157217,2,2,2,,,3429.602888
4837,14500000,1550,28.43741226,77.04144287,3,3,3,,,9354.83871
4838,3500000,741,28.6761322,77.28523254,2,2,2,,,4723.346829
4839,3950000,1110,28.47722356,77.55106462,2,2,3,,,3558.558559
4840,10000000,1690,28.414843,76.919821,3,2,1,2,,5917.159763
4841,12500000,2376,28.63909912,77.4123764,6,6,,,,5260.942761
4842,10000000,1910,28.5606725,77.386597,3,3,2,2,,5235.602094
4843,6200000,1465,28.60595894,77.44451141,3,2,5,,,4232.081911
4844,5200000,1250,28.49160863,77.50628161,3,2,2,,,4160
4845,3820000,1290,28.41395962,77.34289173,2,2,,,,2961.24031
4846,3000000,955,28.5661101,77.4406099,2,2,,,,3141.361257
4847,2200000,700,28.6896453,77.4933302,2,2,,1,,3142.857143
4848,3900000,745,28.247592,77.069185,2,2,2,,,5234.899329
